animal_id_outcome,outcome_type
A725287,Euthanasia
A725289,Euthanasia
A725290,Transfer
A725292,Adoption
A725292,Return to Owner
A725293,Adoption
A725294,Transfer
A725295,Adoption
A725296,Adoption
A725297,Transfer
A725298,Adoption
A725300,Return to Owner
A725300,Return to Owner
A725300,Return to Owner
A725301,Return to Owner
A725304,Adoption
A725306,Transfer
A725307,Transfer
A725308,Transfer
A725309,Transfer
A725310,Transfer
A725313,Euthanasia
A725318,Adoption
A725319,Adoption
A725320,Adoption
A725322,Return to Owner
A725323,Return to Owner
A725327,Adoption
A725327,Adoption
A725327,Adoption
A725331,Transfer
A725332,Return to Owner
A725334,Return to Owner
A725335,Adoption
A725336,Adoption
A725337,Adoption
A725338,Adoption
A725339,Transfer
A725340,Euthanasia
A725342,Transfer
A725343,Adoption
A725343,Adoption
A725345,Adoption
A725347,Adoption
A725348,Adoption
A725349,Adoption
A725350,Transfer
A725351,Transfer
A725355,Adoption
A725356,Return to Owner
A725360,Transfer
A725364,Adoption
A725371,Return to Owner
A725372,Adoption
A725374,Adoption
A725375,Adoption
A725376,Return to Owner
A725377,Transfer
A725378,Adoption
A725379,Transfer
A725380,Return to Owner
A725381,Transfer
A725382,Transfer
A725383,Transfer
A725384,Return to Owner
A725389,Return to Owner
A725392,Transfer
A725394,Euthanasia
A725396,Return to Owner
A725396,Adoption
A725396,Adoption
A725397,Adoption
A725398,Adoption
A725399,Adoption
A725400,Adoption
A725401,Euthanasia
A725403,Adoption
A725404,Return to Owner
A725405,Adoption
A725406,Adoption
A725407,Adoption
A725408,Adoption
A725409,Adoption
A725410,Return to Owner
A725411,Return to Owner
A725412,Transfer
A725415,Return to Owner
A725416,Adoption
A725417,Return to Owner
A725420,Return to Owner
A725425,Return to Owner
A725426,Return to Owner
A725427,Adoption
A725429,Adoption
A725430,Adoption
A725431,Transfer
A725432,Return to Owner
A725432,Adoption
A725432,Adoption
A725438,Adoption
A725440,Transfer
A725440,Return to Owner
A725442,Adoption
A725443,Transfer
A725445,Adoption
A725446,Adoption
A725447,Adoption
A725456,Adoption
A725458,Return to Owner
A725459,Return to Owner
A725462,Adoption
A725464,Transfer
A725469,Transfer
A725472,Adoption
A725473,Adoption
A725474,Return to Owner
A725476,Adoption
A725476,Return to Owner
A725483,Return to Owner
A725483,Adoption
A725487,Adoption
A725489,Adoption
A725490,Adoption
A725490,Return to Owner
A725494,Adoption
A725495,Return to Owner
A725495,Return to Owner
A725496,Adoption
A725497,Return to Owner
A725498,Adoption
A725499,Adoption
A725500,Adoption
A725502,Adoption
A725503,Adoption
A725504,Adoption
A725510,Adoption
A725511,Return to Owner
A725512,Return to Owner
A725513,Transfer
A725514,Adoption
A725515,Adoption
A725516,Adoption
A725517,Return to Owner
A725518,Missing
A725519,Adoption
A725520,Adoption
A725522,Adoption
A725523,Adoption
A725524,Adoption
A725525,Adoption
A725526,Adoption
A725527,Adoption
A725528,Adoption
A725529,Adoption
A725530,Adoption
A725530,Adoption
A725531,Return to Owner
A725533,Adoption
A725536,Return to Owner
A725536,Adoption
A725537,Transfer
A725538,Transfer
A725539,Transfer
A725540,Transfer
A725541,Return to Owner
A725542,Transfer
A725544,Adoption
A725545,Adoption
A725546,Adoption
A725547,Transfer
A725548,Adoption
A725549,Adoption
A725550,Adoption
A725551,Adoption
A725552,Adoption
A725553,Died
A725554,Adoption
A725555,Adoption
A725557,Return to Owner
A725558,Adoption
A725559,Adoption
A725560,Adoption
A725561,Adoption
A725562,Adoption
A725563,Transfer
A725564,Adoption
A725565,Adoption
A725566,Return to Owner
A725569,Return to Owner
A725571,Adoption
A725572,Adoption
A725573,Adoption
A725574,Adoption
A725575,Adoption
A725577,Adoption
A725578,Adoption
A725579,Died
A725580,Adoption
A725581,Adoption
A725582,Adoption
A725583,Transfer
A725584,Transfer
A725586,Transfer
A725587,Transfer
A725590,Transfer
A725591,Transfer
A725593,Return to Owner
A725594,Adoption
A725600,Adoption
A725603,Return to Owner
A725606,Adoption
A725607,Adoption
A725607,Adoption
A725609,Adoption
A725610,Adoption
A725611,Adoption
A725612,Adoption
A725613,Adoption
A725614,Adoption
A725615,Adoption
A725616,Adoption
A725620,Transfer
A725621,Transfer
A725623,Adoption
A725625,Transfer
A725626,Transfer
A725627,Transfer
A725628,Transfer
A725629,Transfer
A725630,Transfer
A725632,Euthanasia
A725633,Transfer
A725634,Return to Owner
A725635,Died
A725637,Return to Owner
A725638,Return to Owner
A725639,Return to Owner
A725640,Adoption
A725641,Adoption
A725642,Return to Owner
A725643,Adoption
A725644,Adoption
A725645,Adoption
A725646,Adoption
A725647,Return to Owner
A725648,Transfer
A725649,Return to Owner
A725651,Adoption
A725651,Adoption
A725653,Return to Owner
A725654,Adoption
A725655,Adoption
A725656,Adoption
A725657,Adoption
A725658,Return to Owner
A725659,Adoption
A725660,Transfer
A725661,Return to Owner
A725662,Transfer
A725663,Adoption
A725664,Return to Owner
A725665,Return to Owner
A725667,Adoption
A725668,Adoption
A725671,Adoption
A725672,Transfer
A725673,Return to Owner
A725674,Return to Owner
A725675,Return to Owner
A725676,Return to Owner
A725678,Return to Owner
A725679,Adoption
A725680,Return to Owner
A725680,Adoption
A725681,Return to Owner
A725682,Adoption
A725683,Transfer
A725684,Transfer
A725685,Return to Owner
A725685,Adoption
A725687,Transfer
A725688,Transfer
A725690,Transfer
A725691,Adoption
A725692,Euthanasia
A725694,Return to Owner
A725695,Return to Owner
A725696,Adoption
A725697,Return to Owner
A725698,Return to Owner
A725699,Return to Owner
A725705,Euthanasia
A725707,Transfer
A725708,Transfer
A725709,Rto-Adopt
A725710,Transfer
A725711,Transfer
A725712,Return to Owner
A725712,Adoption
A725712,Adoption
A725713,Transfer
A725714,Transfer
A725715,Return to Owner
A725716,Transfer
A725717,Transfer
A725718,Adoption
A725719,Adoption
A725720,Return to Owner
A725722,Transfer
A725723,Transfer
A725724,Transfer
A725725,Transfer
A725726,Return to Owner
A725726,Return to Owner
A725727,Adoption
A725728,Transfer
A725729,Adoption
A725730,Return to Owner
A725731,Return to Owner
A725731,Transfer
A725732,Return to Owner
A725733,Return to Owner
A725733,Return to Owner
A725735,Adoption
A725736,Return to Owner
A725737,Return to Owner
A725738,Transfer
A725739,Adoption
A725741,Adoption
A725742,Adoption
A725744,Adoption
A725745,Transfer
A725746,Transfer
A725747,Return to Owner
A725751,Transfer
A725752,Transfer
A725753,Transfer
A725754,Adoption
A725756,Adoption
A725758,Adoption
A725759,Adoption
A725762,Transfer
A725763,Euthanasia
A725764,Transfer
A725765,Return to Owner
A725766,Return to Owner
A725770,Euthanasia
A725776,Return to Owner
A725779,Adoption
A725781,Adoption
A725782,Adoption
A725783,Return to Owner
A725784,Adoption
A725785,Transfer
A725788,Euthanasia
A725789,Euthanasia
A725790,Euthanasia
A725791,Euthanasia
A725793,Euthanasia
A725794,Euthanasia
A725795,Euthanasia
A725796,Adoption
A725797,Transfer
A725799,Adoption
A725800,Adoption
A725802,Adoption
A725803,Adoption
A725805,Adoption
A725805,Adoption
A725807,Return to Owner
A725812,Transfer
A725813,Transfer
A725819,Adoption
A725821,Transfer
A725838,Return to Owner
A725847,Return to Owner
A725855,Adoption
A725868,Adoption
A725869,Adoption
A725870,Adoption
A725871,Adoption
A725872,Adoption
A725872,Return to Owner
A725872,Return to Owner
A725878,Died
A725879,Return to Owner
A725880,Transfer
A725881,Transfer
A725883,Return to Owner
A725884,Return to Owner
A725885,Transfer
A725888,Adoption
A725889,Return to Owner
A725891,Return to Owner
A725891,Adoption
A725892,Adoption
A725894,Adoption
A725896,Return to Owner
A725899,Return to Owner
A725901,Return to Owner
A725910,Adoption
A725915,Return to Owner
A725916,Return to Owner
A725918,Adoption
A725920,Adoption
A725930,Return to Owner
A725930,Adoption
A725947,Adoption
A725951,Adoption
A725952,Adoption
A725953,Adoption
A725954,Adoption
A725955,Return to Owner
A725956,Return to Owner
A725957,Return to Owner
A725958,Adoption
A725959,Adoption
A725960,Adoption
A725961,Adoption
A725962,Return to Owner
A725963,Adoption
A725964,Transfer
A725965,Adoption
A725966,Adoption
A725967,Adoption
A725968,Return to Owner
A725969,Return to Owner
A725970,Transfer
A725971,Return to Owner
A725972,Adoption
A725973,Adoption
A725975,Adoption
A725978,Adoption
A725979,Adoption
A725980,Adoption
A725981,Adoption
A725983,Adoption
A725984,Euthanasia
A725985,Transfer
A725989,Return to Owner
A725993,Adoption
A725995,Adoption
A725997,Transfer
A725998,Transfer
A725999,Transfer
A726000,Transfer
A726001,Transfer
A726003,Euthanasia
A726004,Euthanasia
A726005,Return to Owner
A726010,Euthanasia
A726012,Transfer
A726026,Return to Owner
A726029,Return to Owner
A726030,Return to Owner
A726031,Adoption
A726032,Return to Owner
A726033,Return to Owner
A726035,Adoption
A726036,Return to Owner
A726037,Return to Owner
A726038,Adoption
A726039,Return to Owner
A726040,Transfer
A726041,Transfer
A726042,Transfer
A726043,Transfer
A726045,Adoption
A726047,Adoption
A726048,Transfer
A726049,Adoption
A726050,Return to Owner
A726051,Adoption
A726053,Return to Owner
A726054,Return to Owner
A726054,Return to Owner
A726054,Return to Owner
A726057,Return to Owner
A726057,Return to Owner
A726061,Adoption
A726063,Euthanasia
A726064,Transfer
A726065,Transfer
A726066,Euthanasia
A726067,Return to Owner
A726067,Return to Owner
A726068,Adoption
A726069,Adoption
A726071,Adoption
A726072,Adoption
A726074,Transfer
A726075,Return to Owner
A726075,Return to Owner
A726076,Adoption
A726076,Adoption
A726076,Adoption
A726078,Adoption
A726079,Transfer
A726080,Return to Owner
A726082,Transfer
A726086,Transfer
A726087,Return to Owner
A726088,Adoption
A726089,Transfer
A726090,Transfer
A726091,Transfer
A726092,Transfer
A726093,Transfer
A726094,Adoption
A726095,Adoption
A726096,Adoption
A726096,Return to Owner
A726096,Adoption
A726097,Return to Owner
A726099,Return to Owner
A726101,Adoption
A726103,Adoption
A726104,Euthanasia
A726105,Adoption
A726106,Return to Owner
A726107,Transfer
A726112,Adoption
A726114,Return to Owner
A726114,Return to Owner
A726115,Adoption
A726117,Adoption
A726121,Transfer
A726123,Adoption
A726124,Adoption
A726125,Adoption
A726125,Adoption
A726126,Adoption
A726127,Adoption
A726128,Return to Owner
A726130,Adoption
A726131,Return to Owner
A726132,Adoption
A726133,Adoption
A726134,Return to Owner
A726135,Adoption
A726138,Adoption
A726139,Return to Owner
A726142,Adoption
A726143,Adoption
A726144,Adoption
A726145,Return to Owner
A726146,Return to Owner
A726147,Transfer
A726150,Adoption
A726151,Return to Owner
A726153,Euthanasia
A726155,Adoption
A726155,Adoption
A726157,Adoption
A726157,Adoption
A726158,Return to Owner
A726159,Euthanasia
A726163,Return to Owner
A726164,Return to Owner
A726165,Adoption
A726166,Adoption
A726168,Adoption
A726170,Adoption
A726171,Adoption
A726172,Adoption
A726173,Adoption
A726176,Adoption
A726177,Adoption
A726178,Adoption
A726179,Adoption
A726180,Adoption
A726183,Adoption
A726184,Adoption
A726185,Return to Owner
A726186,Adoption
A726187,Transfer
A726188,Transfer
A726189,Transfer
A726190,Return to Owner
A726190,Transfer
A726191,Adoption
A726193,Adoption
A726194,Adoption
A726195,Adoption
A726196,Adoption
A726199,Adoption
A726200,Adoption
A726201,Return to Owner
A726203,Adoption
A726204,Return to Owner
A726205,Return to Owner
A726206,Adoption
A726207,Return to Owner
A726208,Adoption
A726209,Return to Owner
A726209,Adoption
A726209,Return to Owner
A726212,Transfer
A726213,Transfer
A726214,Transfer
A726215,Transfer
A726216,Transfer
A726217,Return to Owner
A726219,Transfer
A726220,Adoption
A726221,Adoption
A726222,Adoption
A726223,Return to Owner
A726224,Adoption
A726225,Adoption
A726227,Euthanasia
A726228,Adoption
A726229,Adoption
A726230,Adoption
A726231,Return to Owner
A726232,Return to Owner
A726233,Adoption
A726234,Adoption
A726235,Adoption
A726236,Adoption
A726237,Transfer
A726238,Transfer
A726239,Adoption
A726240,Adoption
A726241,Return to Owner
A726242,Adoption
A726243,Euthanasia
A726244,Transfer
A726245,Adoption
A726246,Transfer
A726247,Adoption
A726248,Adoption
A726249,Adoption
A726250,Adoption
A726251,Adoption
A726252,Adoption
A726253,Adoption
A726254,Transfer
A726255,Transfer
A726256,Transfer
A726257,Return to Owner
A726259,Return to Owner
A726259,Transfer
A726259,Adoption
A726261,Return to Owner
A726262,Adoption
A726263,Adoption
A726264,Adoption
A726267,Adoption
A726274,Return to Owner
A726275,Transfer
A726276,Adoption
A726277,Adoption
A726278,Adoption
A726279,Adoption
A726280,Adoption
A726281,Adoption
A726282,Transfer
A726283,Transfer
A726284,Return to Owner
A726284,Return to Owner
A726285,Transfer
A726286,Transfer
A726287,Adoption
A726290,Adoption
A726291,Adoption
A726291,Adoption
A726296,Adoption
A726297,Transfer
A726298,Euthanasia
A726299,Return to Owner
A726300,Return to Owner
A726301,Adoption
A726302,Transfer
A726303,Adoption
A726304,Return to Owner
A726304,Return to Owner
A726304,Adoption
A726306,Adoption
A726307,Return to Owner
A726309,Adoption
A726310,Adoption
A726311,Transfer
A726312,Transfer
A726313,Return to Owner
A726314,Adoption
A726315,Return to Owner
A726316,Transfer
A726317,Return to Owner
A726317,Return to Owner
A726319,Return to Owner
A726322,Transfer
A726325,Adoption
A726326,Adoption
A726329,Euthanasia
A726330,Adoption
A726331,Adoption
A726332,Adoption
A726333,Adoption
A726334,Adoption
A726335,Adoption
A726336,Adoption
A726337,Adoption
A726338,Adoption
A726339,Return to Owner
A726340,Transfer
A726341,Return to Owner
A726342,Transfer
A726343,Return to Owner
A726343,Adoption
A726344,Adoption
A726345,Euthanasia
A726348,Return to Owner
A726349,Adoption
A726350,Transfer
A726352,Adoption
A726354,Return to Owner
A726358,Adoption
A726359,Return to Owner
A726360,Return to Owner
A726361,Return to Owner
A726361,Adoption
A726364,Adoption
A726367,Adoption
A726368,Adoption
A726369,Transfer
A726370,Adoption
A726372,Transfer
A726373,Adoption
A726374,Adoption
A726375,Return to Owner
A726375,Adoption
A726376,Transfer
A726377,Transfer
A726378,Adoption
A726379,Return to Owner
A726379,Return to Owner
A726380,Transfer
A726380,Adoption
A726381,Transfer
A726384,Adoption
A726385,Adoption
A726386,Adoption
A726387,Adoption
A726388,Adoption
A726389,Transfer
A726390,Adoption
A726391,Return to Owner
A726392,Transfer
A726393,Adoption
A726394,Adoption
A726395,Euthanasia
A726396,Adoption
A726397,Adoption
A726398,Transfer
A726399,Adoption
A726400,Adoption
A726401,Adoption
A726402,Adoption
A726403,Adoption
A726404,Adoption
A726405,Adoption
A726406,Adoption
A726407,Adoption
A726408,Adoption
A726409,Adoption
A726410,Adoption
A726411,Return to Owner
A726412,Transfer
A726413,Return to Owner
A726414,Transfer
A726415,Transfer
A726416,Transfer
A726417,Adoption
A726418,Adoption
A726419,Transfer
A726420,Transfer
A726421,Transfer
A726422,Rto-Adopt
A726423,Rto-Adopt
A726424,Adoption
A726428,Adoption
A726431,Return to Owner
A726432,Adoption
A726433,Adoption
A726434,Adoption
A726435,Adoption
A726435,Return to Owner
A726437,Transfer
A726438,Transfer
A726439,Transfer
A726440,Transfer
A726441,Transfer
A726442,Adoption
A726447,Transfer
A726448,Transfer
A726449,Transfer
A726450,Return to Owner
A726452,Transfer
A726454,Adoption
A726455,Adoption
A726457,Transfer
A726460,Adoption
A726461,Return to Owner
A726462,Transfer
A726463,Adoption
A726463,Return to Owner
A726464,Return to Owner
A726466,Transfer
A726467,Transfer
A726468,Adoption
A726469,Adoption
A726470,Died
A726471,Transfer
A726472,Adoption
A726473,Died
A726474,Adoption
A726475,Adoption
A726476,Adoption
A726477,Adoption
A726478,Transfer
A726479,Adoption
A726480,Return to Owner
A726482,Adoption
A726483,Adoption
A726484,Adoption
A726485,Euthanasia
A726486,Transfer
A726487,Adoption
A726488,Adoption
A726489,Transfer
A726492,Adoption
A726498,Adoption
A726499,Return to Owner
A726500,Adoption
A726501,Transfer
A726502,Adoption
A726503,Transfer
A726504,Adoption
A726505,Transfer
A726506,Adoption
A726507,Transfer
A726508,Transfer
A726513,Return to Owner
A726513,Return to Owner
A726521,Adoption
A726522,Adoption
A726524,Transfer
A726525,Transfer
A726525,Adoption
A726526,Adoption
A726528,Adoption
A726529,Return to Owner
A726529,Adoption
A726530,Missing
A726531,Adoption
A726532,Adoption
A726534,Adoption
A726535,Adoption
A726536,Adoption
A726537,Adoption
A726540,Adoption
A726543,Euthanasia
A726544,Adoption
A726545,Adoption
A726546,Adoption
A726546,Adoption
A726547,Adoption
A726548,Euthanasia
A726549,Adoption
A726550,Transfer
A726551,Transfer
A726552,Adoption
A726552,Adoption
A726552,Adoption
A726552,Adoption
A726553,Adoption
A726554,Adoption
A726555,Adoption
A726556,Adoption
A726557,Adoption
A726558,Adoption
A726560,Adoption
A726561,Adoption
A726562,Adoption
A726563,Adoption
A726564,Adoption
A726565,Adoption
A726566,Adoption
A726568,Return to Owner
A726568,Return to Owner
A726569,Adoption
A726570,Adoption
A726571,Adoption
A726573,Return to Owner
A726573,Transfer
A726574,Adoption
A726575,Adoption
A726578,Return to Owner
A726579,Adoption
A726580,Adoption
A726581,Adoption
A726582,Adoption
A726583,Adoption
A726584,Return to Owner
A726585,Transfer
A726586,Adoption
A726588,Return to Owner
A726588,Adoption
A726589,Adoption
A726590,Transfer
A726591,Adoption
A726592,Adoption
A726593,Adoption
A726594,Adoption
A726595,Adoption
A726596,Adoption
A726598,Adoption
A726599,Adoption
A726600,Adoption
A726601,Adoption
A726602,Adoption
A726603,Adoption
A726604,Transfer
A726605,Adoption
A726606,Adoption
A726606,Adoption
A726607,Euthanasia
A726609,Transfer
A726610,Adoption
A726611,Return to Owner
A726611,Return to Owner
A726616,Adoption
A726617,Adoption
A726617,Adoption
A726618,Adoption
A726619,Adoption
A726620,Transfer
A726621,Transfer
A726622,Adoption
A726623,Transfer
A726624,Relocate
A726626,Transfer
A726627,Died
A726629,Transfer
A726631,Adoption
A726632,Adoption
A726633,Adoption
A726634,Adoption
A726635,Died
A726636,Died
A726637,Adoption
A726639,Adoption
A726645,Transfer
A726646,Adoption
A726646,Return to Owner
A726647,Transfer
A726648,Transfer
